"","Area","Year","Week","State","Location","Total_Kes","Duration_of_Outbreak_in_day","Wind_mean_weekly","Rainfall_mm_mean_weekly","Humidity_mean_weekly","Solar_Radiation_Mjm2_mean_weekly","Area_Population"
"944","Hulu_Langat",2014,42,"SELANGOR","Jalan_Kosas_2,1,2,3,2,5,2,6,2,8,2,10,2,11A,2,13_Taman_Kosas",168,40,67.8,26.4857142857143,1.2,0,1138198
"945","Hulu_Langat",2014,53,"SELANGOR","Jalan_Saujana_Kampung_Sungai_Ramal_Dalam",110,47,81.3333333333333,7.46666666666667,0.933333333333333,0,1138198
"946","Hulu_Langat",2015,8,"SELANGOR","Seksyen_6_Bandar_Sri_Putra_",43,77,35.6428571428571,4.14285714285714,1,0,1138198
"947","Hulu_Langat",2015,2,"SELANGOR","Jalan_3,40,49_Seksyen_3_Bandar_Baru_Bangi",43,43,80.3428571428571,18.1142857142857,0.985714285714286,0,1138198
"948","Hulu_Langat",2015,10,"SELANGOR","Pangsapuri_Sri_Mawar_Bandar_Sri_Putra",168,37,64.8571428571429,15.8857142857143,1.15714285714286,0,1138198
"949","Hulu_Langat",2015,1,"SELANGOR","Jalan_1,13_Taman_Cheras_Awana",124,38,77.925,14.7,0.85,0,1138198
"950","Hulu_Langat",2015,5,"SELANGOR","Jalan_Mutiara_Taman_Sri_Nanding",168,31,72.0142857142857,8.51428571428571,1.11428571428571,0,1138198
"951","Hulu_Langat",2015,17,"SELANGOR","Kuarters_Penjara_Kajang",43,46,1.22857142857143,18.8857142857143,78.7714285714286,0,1138198
"952","Hulu_Langat",2015,10,"SELANGOR","Jalan_39,48_Taman_Bukit_Mewah",146,36,64.8571428571429,15.8857142857143,1.15714285714286,0,1138198
"953","Hulu_Langat",2014,38,"SELANGOR","Jalan_Suadamai_6_Bandar_Tun_Hussein_Onn",179,33,75.1142857142857,4.71428571428571,1.25714285714286,0,1138198
"954","Hulu_Langat",2015,15,"SELANGOR","Grandner_Tower_Pandan_Indah",146,45,1.1,12.4285714285714,75.1714285714286,0,1138198
"955","Hulu_Langat",2014,45,"SELANGOR","Flat_Taman_Dagang",23,40,67.9,17,1.14285714285714,0,1138198
"956","Hulu_Langat",2014,50,"SELANGOR","Jalan_4,9_Seksyen_4_Bandar_Baru_Bangi",157,34,78.6857142857143,27.4857142857143,0.9,0,1138198
"957","Hulu_Langat",2014,38,"SELANGOR","Rumah_Murah_Batu_15",135,32,75.1142857142857,4.71428571428571,1.25714285714286,0,1138198
"958","Hulu_Langat",2014,40,"SELANGOR","Jalan_3,3_Seksyen_3_Bandar_Baru_Bangi",146,38,80.3142857142857,11.7142857142857,1.1,0,1138198
"959","Hulu_Langat",2015,13,"SELANGOR","Kuis",147,131,1,21.6285714285714,72.7142857142857,0,1138198
"960","Hulu_Langat",2014,51,"SELANGOR","Jalan_Hentian_2,6__Hentian_Kajang",64,89,82.3285714285714,22.0285714285714,0.714285714285714,0,1138198
"961","Hulu_Langat",2015,6,"SELANGOR","Jalan_3,A,R_Seksyen_3_Bandar_Sri_Putra_",167,157,61.5,1.14285714285714,1.25714285714286,0,1138198
"962","Hulu_Langat",2014,42,"SELANGOR","Seksyen_1_Bandar_Teknologi",1,35,67.8,26.4857142857143,1.2,0,1138198
"963","Hulu_Langat",2015,10,"SELANGOR","Jalan_4_Taman_Impian_Putra",12,35,64.8571428571429,15.8857142857143,1.15714285714286,0,1138198
"964","Hulu_Langat",2015,11,"SELANGOR","Kuis",142,117,12.8428571428571,14.3428571428571,58.1571428571429,0,1138198
"965","Hulu_Langat",2015,13,"SELANGOR","Jalan_Taming_Kiri_Tamn_Taming_Jaya",80,106,1,21.6285714285714,72.7142857142857,0,1138198
"966","Hulu_Langat",2014,49,"SELANGOR","Appt_Seksyen_5_Bandar_Teknologi",157,43,76.4428571428571,1.8,0.928571428571429,0,1138198
"967","Hulu_Langat",2015,8,"SELANGOR","Kondominium_Tiara_Duta_Taman_Putra_Sulaiman_",34,97,35.6428571428571,4.14285714285714,1,0,1138198
"968","Hulu_Langat",2015,9,"SELANGOR","Lorong_Tan_Sri_Abdul_Rahman_Hashim_Taman_Desa_Baiduri",168,31,73.9571428571429,5.68571428571429,1.12857142857143,0,1138198
"969","Hulu_Langat",2015,9,"SELANGOR","Jalan_3_Taman_Impian_Putra",51,58,73.9571428571429,5.68571428571429,1.12857142857143,0,1138198
"970","Hulu_Langat",2015,17,"SELANGOR","Taman_Sri_Langat",135,35,1.22857142857143,18.8857142857143,78.7714285714286,0,1138198
"971","Hulu_Langat",2014,45,"SELANGOR","Seksyen_1_Bandar_Teknologi",34,56,67.9,17,1.14285714285714,0,1138198
"972","Hulu_Langat",2014,39,"SELANGOR","Seksyen_2_Bandar_Teknologi",168,34,77,14.8857142857143,1.14285714285714,0,1138198
"973","Hulu_Langat",2014,39,"SELANGOR","Jalan_Bunga_Kemboja_1,11_Taman_Muda",146,33,77,14.8857142857143,1.14285714285714,0,1138198
"974","Hulu_Langat",2015,13,"SELANGOR","Jalan_Mewah_2_Pandan_Mewah",12,54,1,21.6285714285714,72.7142857142857,0,1138198
"975","Hulu_Langat",2015,7,"SELANGOR","Jalan_3,13,22_Seksyen_3_Bandar_Baru_Bangi",127,91,67.3714285714286,5.94285714285714,1.27142857142857,0,1138198
"976","Hulu_Langat",2014,47,"SELANGOR","Appt_Bayu_Suria_Taman_Impian_Ehsan",23,33,76.2571428571429,7.51428571428571,0.814285714285714,0,1138198
"977","Hulu_Langat",2014,39,"SELANGOR","Jalan_Bm_6_Bandar_Bukit_Mahkota",60,65,77,14.8857142857143,1.14285714285714,0,1138198
"978","Hulu_Langat",2014,51,"SELANGOR","Seksyen_5_Bandar_Sri_Putra",88,67,82.3285714285714,22.0285714285714,0.714285714285714,0,1138198
"979","Hulu_Langat",2015,7,"SELANGOR","Jalan_3,A,R_Seksyen_3_Bandar_Sri_Putra",171,164,67.3714285714286,5.94285714285714,1.27142857142857,0,1138198
"980","Hulu_Langat",2015,16,"SELANGOR","Kuis",151,152,1.32857142857143,7.6,71.7285714285714,0,1138198
"981","Hulu_Langat",2015,10,"SELANGOR","Jalan_3_Taman_Impian_Putra",60,65,64.8571428571429,15.8857142857143,1.15714285714286,0,1138198
"982","Hulu_Langat",2015,7,"SELANGOR","Seksyen_5_Bandar_Tasik_Kesuma",168,34,67.3714285714286,5.94285714285714,1.27142857142857,0,1138198
"983","Hulu_Langat",2014,41,"SELANGOR","Kuis",23,48,68.5285714285714,17.0571428571429,1.15714285714286,0,1138198
"984","Hulu_Langat",2014,53,"SELANGOR","Kampung_Baru_Broga",146,34,81.3333333333333,7.46666666666667,0.933333333333333,0,1138198
"985","Hulu_Langat",2015,11,"SELANGOR","Jalan_Puncak_1_Taman_Puncak_Utama",23,47,12.8428571428571,14.3428571428571,58.1571428571429,0,1138198
"986","Hulu_Langat",2015,10,"SELANGOR","Jalan_2,5_Seksyen_2_Bandar_Sri_Putra",168,31,64.8571428571429,15.8857142857143,1.15714285714286,0,1138198
"987","Hulu_Langat",2015,16,"SELANGOR","Jalan_8,1,15_Seksyen_8_Bandar_Baru_Bangi",103,104,1.32857142857143,7.6,71.7285714285714,0,1138198
"988","Hulu_Langat",2015,9,"SELANGOR","Permai_Puteri_Condo_Taman_Dato_Ahmad_Razali",43,68,73.9571428571429,5.68571428571429,1.12857142857143,0,1138198
"989","Hulu_Langat",2015,7,"SELANGOR","Jalan_3_Taman_Impian_Putra",34,44,67.3714285714286,5.94285714285714,1.27142857142857,0,1138198
"990","Hulu_Langat",2015,9,"SELANGOR","Jalan_Puncak_1_Taman_Puncak_Utama",168,33,73.9571428571429,5.68571428571429,1.12857142857143,0,1138198
"991","Hulu_Langat",2014,53,"SELANGOR","Jalan_Nirwana_24,35,46_Taman_Nirwana",135,32,81.3333333333333,7.46666666666667,0.933333333333333,0,1138198
"992","Hulu_Langat",2015,13,"SELANGOR","Taman_Bangi_Indah",107,75,1,21.6285714285714,72.7142857142857,0,1138198
"993","Hulu_Langat",2015,8,"SELANGOR","Permai_Puteri_Condo_Taman_Dato_Ahmad_Razali_",34,61,35.6428571428571,4.14285714285714,1,0,1138198
"994","Hulu_Langat",2015,7,"SELANGOR","Jalan_5,1,10_Taman_West_Country",179,49,67.3714285714286,5.94285714285714,1.27142857142857,0,1138198
"995","Hulu_Langat",2015,15,"SELANGOR","Jaln_Taming_Kiri_Taman_Taming_Jaya",88,120,1.1,12.4285714285714,75.1714285714286,0,1138198
"996","Hulu_Langat",2015,9,"SELANGOR","Jalan_Suadamai_6",135,32,73.9571428571429,5.68571428571429,1.12857142857143,0,1138198
"997","Hulu_Langat",2014,53,"SELANGOR","Jalan_Tps_2_Taman_Pelangi_Semenyih",1,31,81.3333333333333,7.46666666666667,0.933333333333333,0,1138198
"998","Hulu_Langat",2015,3,"SELANGOR","Apptkasawari_Taman_Impian_Ehsan",135,36,64.5857142857143,16.4857142857143,1.22857142857143,0,1138198
"999","Hulu_Langat",2015,3,"SELANGOR","Jalan_Taming_Kiri_Taman_Taming_Jaya",168,36,64.5857142857143,16.4857142857143,1.22857142857143,0,1138198
"1000","Hulu_Langat",2014,51,"SELANGOR","Jalan_Suadamai_5,1,_1,1A,_7,1,7,3_,_9,1_Bandar_Tun_Hussein_Onn",84,54,82.3285714285714,22.0285714285714,0.714285714285714,0,1138198
"1001","Hulu_Langat",2015,9,"SELANGOR","Jalan_4,12_Seksyen_4_Bandar_Baru_Bangi",115,61,73.9571428571429,5.68571428571429,1.12857142857143,0,1138198
"1002","Hulu_Langat",2015,8,"SELANGOR","Jalan_3,38,3,52_Seksyen_3_Bandar_Baru_Bangi_",135,34,35.6428571428571,4.14285714285714,1,0,1138198
"1003","Hulu_Langat",2014,43,"SELANGOR","Taman_Cheras_Permai",179,53,81.7714285714286,33.5714285714286,1.08571428571429,0,1138198
"1004","Hulu_Langat",2015,10,"SELANGOR","Jalan_3,5A,K_Seksyen_3_Bandar_Baru_Bangi",60,43,64.8571428571429,15.8857142857143,1.15714285714286,0,1138198
"1005","Hulu_Langat",2015,4,"SELANGOR","Seksyen_6_Bandar_Sri_Putra",12,49,70.6714285714286,4.51428571428571,0.985714285714286,0,1138198
"1006","Hulu_Langat",2014,36,"SELANGOR","Appt_Taman_Tenaga",88,52,70.4714285714286,3.34285714285714,1.15714285714286,0,1138198
"1007","Hulu_Langat",2015,11,"SELANGOR","Taman_Sri_Semenyih",12,42,12.8428571428571,14.3428571428571,58.1571428571429,0,1138198
"1008","Hulu_Langat",2014,36,"SELANGOR","Taman_Sri_Bahagia",100,54,70.4714285714286,3.34285714285714,1.15714285714286,0,1138198
"1009","Hulu_Langat",2015,3,"SELANGOR","Seksyen_4_Bandar_Rinching",157,34,64.5857142857143,16.4857142857143,1.22857142857143,0,1138198
"1010","Hulu_Langat",2014,51,"SELANGOR","Lorong_Aman_Taman_Kajang_Utama",146,47,82.3285714285714,22.0285714285714,0.714285714285714,0,1138198
"1011","Hulu_Langat",2015,2,"SELANGOR","Seksyen_5_Bandar_Rinching",138,73,80.3428571428571,18.1142857142857,0.985714285714286,0,1138198
"1012","Hulu_Langat",2015,9,"SELANGOR","Taman_Bangi_Indah",80,47,73.9571428571429,5.68571428571429,1.12857142857143,0,1138198
"1013","Hulu_Langat",2015,13,"SELANGOR","Pandan_Villa_Kondo_Pandan_Indah",124,32,1,21.6285714285714,72.7142857142857,0,1138198
"1014","Hulu_Langat",2015,7,"SELANGOR","Jalan_Suakasih_2_Bandar_Tun_Hussin_Onn",12,46,67.3714285714286,5.94285714285714,1.27142857142857,0,1138198
"1015","Hulu_Langat",2015,9,"SELANGOR","Jalan_3,13,22_Seksyen_3_Bandar_Baru_Bangi",147,105,73.9571428571429,5.68571428571429,1.12857142857143,0,1138198
"1016","Hulu_Langat",2015,2,"SELANGOR","Jalan_3,6_Seksyen_3_Bandar_Baru_Bangi",118,69,80.3428571428571,18.1142857142857,0.985714285714286,0,1138198
"1017","Hulu_Langat",2015,5,"SELANGOR","Jalan_3,6_Seksyen_3_Bandar_Baru_Bangi",127,90,72.0142857142857,8.51428571428571,1.11428571428571,0,1138198
"1018","Hulu_Langat",2015,5,"SELANGOR","Seksyen_3_Bandar_Teknologi",80,90,72.0142857142857,8.51428571428571,1.11428571428571,0,1138198
"1019","Hulu_Langat",2014,37,"SELANGOR","Taman_Damai_Jaya",146,37,72.4571428571429,14.6857142857143,1.02857142857143,0,1138198
"1020","Hulu_Langat",2014,43,"SELANGOR","Kawasan_Perniagaan_Desa_Ria",179,42,81.7714285714286,33.5714285714286,1.08571428571429,0,1138198
"1021","Hulu_Langat",2015,7,"SELANGOR","Appt_Citra_Taman_Kajang_Utama",23,51,67.3714285714286,5.94285714285714,1.27142857142857,0,1138198
"1022","Hulu_Langat",2015,8,"SELANGOR","Jalan_Mutiara_Taman_Sri_Nanding_",43,52,35.6428571428571,4.14285714285714,1,0,1138198
"1023","Hulu_Langat",2015,8,"SELANGOR","Appt_Citra_Taman_Kajang_Utama_",23,52,35.6428571428571,4.14285714285714,1,0,1138198
"1024","Hulu_Langat",2015,14,"SELANGOR","Pangsapuri_Delima_Taman_Pinggiran_Delima",135,32,1.04285714285714,24.6285714285714,79.8857142857143,0,1138198
"1025","Hulu_Langat",2014,51,"SELANGOR","Jalan_7,3_Seksyen_7_Bandar_Baru_Bangi",168,43,82.3285714285714,22.0285714285714,0.714285714285714,0,1138198
"1026","Hulu_Langat",2015,3,"SELANGOR","Seksyen_5_Bandar_Rinching",142,80,64.5857142857143,16.4857142857143,1.22857142857143,0,1138198
"1027","Hulu_Langat",2015,14,"SELANGOR","Jalan_Taming_Kiri_Taman_Taming_Jaya",84,113,1.04285714285714,24.6285714285714,79.8857142857143,0,1138198
"1028","Hulu_Langat",2015,7,"SELANGOR","Jalan_Suakasih_3_Bandar_Tun_Hussin_Onn",110,44,67.3714285714286,5.94285714285714,1.27142857142857,0,1138198
"1029","Hulu_Langat",2015,2,"SELANGOR","Jalan_Bm_6,D_Bandar_Bukit_Mahkota",168,43,80.3428571428571,18.1142857142857,0.985714285714286,0,1138198
"1030","Hulu_Langat",2015,11,"SELANGOR","Jalan_Bm_6_Bandar_Bukit_Mahkota",135,37,12.8428571428571,14.3428571428571,58.1571428571429,0,1138198
"1031","Hulu_Langat",2014,40,"SELANGOR","Blok_Awam_Taman_Desa_Baiduri",157,46,80.3142857142857,11.7142857142857,1.1,0,1138198
"1032","Hulu_Langat",2014,45,"SELANGOR","Appt_Taman_Impian_Indah",103,78,67.9,17,1.14285714285714,0,1138198
"1033","Hulu_Langat",2014,40,"SELANGOR","Taman_Cheras_Permai",157,32,80.3142857142857,11.7142857142857,1.1,0,1138198
"1034","Hulu_Langat",2015,1,"SELANGOR","Appt_Sri_Tanjung_Seksyen_7_Bandar_Baru_Bangi",111,68,77.925,14.7,0.85,0,1138198
"1035","Hulu_Langat",2014,46,"SELANGOR","Seksyen_5_Bandar_Sri_Putra",157,32,83.3,21.1428571428571,0.971428571428571,0,1138198
"1036","Hulu_Langat",2014,51,"SELANGOR","Jalan_3,6_Seksyen_3_Bandar_Baru_Bangipju_9_Sd_8",84,41,82.3285714285714,22.0285714285714,0.714285714285714,0,1138198
"1037","Hulu_Langat",2014,40,"SELANGOR","Hentian_Kajang",1,50,80.3142857142857,11.7142857142857,1.1,0,1138198
"1038","Hulu_Langat",2014,46,"SELANGOR","Jalan_Suakasih_3_Bandar_Tun_Hussin_Onn",70,44,83.3,21.1428571428571,0.971428571428571,0,1138198
"1039","Hulu_Langat",2014,43,"SELANGOR","Jalan_Hentian_2,6_Hentian_Kajang",146,33,81.7714285714286,33.5714285714286,1.08571428571429,0,1138198
"1040","Hulu_Langat",2014,42,"SELANGOR","Appt_Taman_Impian_Indah",64,57,67.8,26.4857142857143,1.2,0,1138198
"1041","Hulu_Langat",2015,7,"SELANGOR","Jalan_Jasmin_16,22_Taman_Jasmin",60,71,67.3714285714286,5.94285714285714,1.27142857142857,0,1138198
"1042","Hulu_Langat",2015,10,"SELANGOR","Kuis",133,110,64.8571428571429,15.8857142857143,1.15714285714286,0,1138198
"1043","Hulu_Langat",2014,45,"SELANGOR","Taman_Tenaga",96,66,67.9,17,1.14285714285714,0,1138198
"1044","Hulu_Langat",2015,7,"SELANGOR","Jalan_Pandan_5_Pandan_Jaya",168,47,67.3714285714286,5.94285714285714,1.27142857142857,0,1138198
"1045","Hulu_Langat",2015,15,"SELANGOR","Jalan8,1,15_Seksyen_8_Bandar_Baru_Bangi",100,96,1.1,12.4285714285714,75.1714285714286,0,1138198
"1046","Hulu_Langat",2014,49,"SELANGOR","Hostel_Kolej_Polytech_Mara_Bangi",146,44,76.4428571428571,1.8,0.928571428571429,0,1138198
"1047","Hulu_Langat",2015,8,"SELANGOR","Jalan_3,13,22_Seksyen_3_Bandar_Baru_Bangi_",133,96,35.6428571428571,4.14285714285714,1,0,1138198
"1048","Hulu_Langat",2014,39,"SELANGOR","Taman_Sri_Taming",75,36,77,14.8857142857143,1.14285714285714,0,1138198
"1049","Hulu_Langat",2014,52,"SELANGOR","Hostel_Kolej_Polytech_Mara_Bangi",179,65,89.5428571428571,19.6,0.728571428571429,0,1138198
"1050","Hulu_Langat",2014,53,"SELANGOR","Ampang_Putra_Residency",157,31,81.3333333333333,7.46666666666667,0.933333333333333,0,1138198
"1051","Hulu_Langat",2014,51,"SELANGOR","Appt_Taman_Cheras_Awana",135,35,82.3285714285714,22.0285714285714,0.714285714285714,0,1138198
"1052","Hulu_Langat",2014,46,"SELANGOR","Appt_Seksyen_1_Bandar_Teknologi",34,65,83.3,21.1428571428571,0.971428571428571,0,1138198
"1053","Hulu_Langat",2014,39,"SELANGOR","Kuis",168,34,77,14.8857142857143,1.14285714285714,0,1138198
"1054","Hulu_Langat",2015,4,"SELANGOR","Jalan_1,10,1,16_Taman_Sri_Timah",168,47,70.6714285714286,4.51428571428571,0.985714285714286,0,1138198
"1055","Hulu_Langat",2014,52,"SELANGOR","Appt_Sri_Tanjung_Seksyen_7_Bandar_Baru_Bangi",107,54,89.5428571428571,19.6,0.728571428571429,0,1138198
"1056","Hulu_Langat",2015,16,"SELANGOR","Jalan_49,69_Taman_Bukit_Mewah",12,47,1.32857142857143,7.6,71.7285714285714,0,1138198
"1057","Hulu_Langat",2014,42,"SELANGOR","Taman_Cheras_Permai",168,46,67.8,26.4857142857143,1.2,0,1138198
"1058","Hulu_Langat",2015,7,"SELANGOR","Appt_Kasawari_Taman_Impian_Ehsan",179,64,67.3714285714286,5.94285714285714,1.27142857142857,0,1138198
"1059","Hulu_Langat",2015,10,"SELANGOR","Jalan_3,2A,M_Seksyen_3_Bandar_Baru_Bangi",146,39,64.8571428571429,15.8857142857143,1.15714285714286,0,1138198
"1060","Hulu_Langat",2014,45,"SELANGOR","Jalan_Hentian_2,6_Hentian_Kajang",12,47,67.9,17,1.14285714285714,0,1138198
"1061","Hulu_Langat",2014,42,"SELANGOR","Taman_Tenaga",70,45,67.8,26.4857142857143,1.2,0,1138198
"1062","Hulu_Langat",2015,12,"SELANGOR","Lorong_Aman_Taman_Kajang_Utama_",43,33,1.27142857142857,1.05714285714286,72.0714285714286,0,1138198
"1063","Hulu_Langat",2014,48,"SELANGOR","Appt_Taman_Tenaga",126,136,70.4285714285714,27.4,0.871428571428571,0,1138198
"1064","Hulu_Langat",2014,38,"SELANGOR","Blok_Awam_Taman_Desa_Baiduri",146,32,75.1142857142857,4.71428571428571,1.25714285714286,0,1138198
"1065","Hulu_Langat",2015,10,"SELANGOR","Lorong_Tan_Sri_Abdul_Rahman_Hashim_Taman_Desa_Baiduri",179,38,64.8571428571429,15.8857142857143,1.15714285714286,0,1138198
"1066","Hulu_Langat",2014,49,"SELANGOR","Taman_Tenaga",111,94,76.4428571428571,1.8,0.928571428571429,0,1138198
"1067","Hulu_Langat",2014,47,"SELANGOR","Appt_Taman_Tenaga",125,129,76.2571428571429,7.51428571428571,0.814285714285714,0,1138198
"1068","Hulu_Langat",2015,5,"SELANGOR","Seksyen_6_Bandar_Sri_Putra",23,56,72.0142857142857,8.51428571428571,1.11428571428571,0,1138198
"1069","Hulu_Langat",2014,51,"SELANGOR","Appt_Bayu_Suria_Taman_Impian_Ehsan",70,61,82.3285714285714,22.0285714285714,0.714285714285714,0,1138198
"1070","Hulu_Langat",2015,9,"SELANGOR","Seksyen_4_Bandar_Sri_Putra",34,34,73.9571428571429,5.68571428571429,1.12857142857143,0,1138198
"1071","Hulu_Langat",2015,17,"SELANGOR","Jalan_2_Taman_Cheras_Jaya",64,50,1.22857142857143,18.8857142857143,78.7714285714286,0,1138198
"1072","Hulu_Langat",2015,7,"SELANGOR","Country_Height_Kajang",124,33,67.3714285714286,5.94285714285714,1.27142857142857,0,1138198
"1073","Hulu_Langat",2015,10,"SELANGOR","Flat_Sri_Nilam_Bandar_Baru_Ampang",142,81,64.8571428571429,15.8857142857143,1.15714285714286,0,1138198
"1074","Hulu_Langat",2015,5,"SELANGOR","Jalan_Melor_Kampung_Sungai_Kantan",168,31,72.0142857142857,8.51428571428571,1.11428571428571,0,1138198
"1075","Hulu_Langat",2015,5,"SELANGOR","Jalan_Cempaka_24,31_Taman_Cempaka",124,36,72.0142857142857,8.51428571428571,1.11428571428571,0,1138198
"1076","Hulu_Langat",2014,46,"SELANGOR","Taman_Bukit_Semenyih",135,32,83.3,21.1428571428571,0.971428571428571,0,1138198
"1077","Hulu_Langat",2014,53,"SELANGOR","Taman_Sri_Intan",1,36,81.3333333333333,7.46666666666667,0.933333333333333,0,1138198
"1078","Hulu_Langat",2014,40,"SELANGOR","Taman_Industri_Mega",124,36,80.3142857142857,11.7142857142857,1.1,0,1138198
"1079","Hulu_Langat",2015,7,"SELANGOR","Jalan_Impian_Murni_Saujana_Impian",64,37,67.3714285714286,5.94285714285714,1.27142857142857,0,1138198
"1080","Hulu_Langat",2015,7,"SELANGOR","Jalan_Jasmin_10,15_Taman_Jasmin",146,37,67.3714285714286,5.94285714285714,1.27142857142857,0,1138198
"1081","Hulu_Langat",2014,46,"SELANGOR","Taman_Sri_Melor",124,31,83.3,21.1428571428571,0.971428571428571,0,1138198
"1082","Hulu_Langat",2015,8,"SELANGOR","Jalan_Taming_Kiri_Taman_Taming_Jaya_",60,71,35.6428571428571,4.14285714285714,1,0,1138198
"1083","Hulu_Langat",2015,9,"SELANGOR","Jalan_5a,C_Seksyen_5_Bandar_Baru_Bangi",34,60,73.9571428571429,5.68571428571429,1.12857142857143,0,1138198
"1084","Hulu_Langat",2015,1,"SELANGOR","Jalan_3,40,49_Seksyen_3_Bandar_Baru_Bangi",23,36,77.925,14.7,0.85,0,1138198
"1085","Hulu_Langat",2014,46,"SELANGOR","Taman_Tenaga",100,73,83.3,21.1428571428571,0.971428571428571,0,1138198
"1086","Hulu_Langat",2015,17,"SELANGOR","Jalan_Taming_Kiri_Taman_Taming_Jaya",107,134,1.22857142857143,18.8857142857143,78.7714285714286,0,1138198
"1087","Hulu_Langat",2015,11,"SELANGOR","Jalan_3,13,22_Seksyen_3_Bandar_Baru_Bangi",164,119,12.8428571428571,14.3428571428571,58.1571428571429,0,1138198
"1088","Hulu_Langat",2015,11,"SELANGOR","Taman_Desa_Serdang",146,32,12.8428571428571,14.3428571428571,58.1571428571429,0,1138198
"1089","Hulu_Langat",2014,39,"SELANGOR","Appt_Taman_Impian_Indah",168,36,77,14.8857142857143,1.14285714285714,0,1138198
"1090","Hulu_Langat",2014,44,"SELANGOR","Appt_Taman_Impian_Indah",70,64,82.4857142857143,15.8,1.02857142857143,0,1138198
"1091","Hulu_Langat",2015,13,"SELANGOR","Jalan_8,1,15_Seksyen_8_Bandar_Baru_Bangi",96,83,1,21.6285714285714,72.7142857142857,0,1138198
"1092","Hulu_Langat",2014,43,"SELANGOR","Jalan_Awana_17,27_Taman_Cheras_Awana",135,32,81.7714285714286,33.5714285714286,1.08571428571429,0,1138198
"1093","Hulu_Langat",2014,48,"SELANGOR","Jalan_Suadamai_11_Bandar_Tun_Hussein_Onn",12,41,70.4285714285714,27.4,0.871428571428571,0,1138198
"1094","Hulu_Langat",2014,46,"SELANGOR","Jalan_Cp_3_Taman_Cheras_Perdana",168,34,83.3,21.1428571428571,0.971428571428571,0,1138198
"1095","Hulu_Langat",2014,43,"SELANGOR","Appt_Taman_Kajang_Sentral",179,46,81.7714285714286,33.5714285714286,1.08571428571429,0,1138198
"1096","Hulu_Langat",2015,10,"SELANGOR","Taman_Bangi_Indah",96,54,64.8571428571429,15.8857142857143,1.15714285714286,0,1138198
"1097","Hulu_Langat",2015,10,"SELANGOR","Jalan_4,12_Seksyen_4_Bandar_Baru_Bangi",123,68,64.8571428571429,15.8857142857143,1.15714285714286,0,1138198
"1098","Hulu_Langat",2014,47,"SELANGOR","Jalan_Bunga_Kemboja_1,11_Taman_Muda",100,89,76.2571428571429,7.51428571428571,0.814285714285714,0,1138198
"1099","Hulu_Langat",2014,52,"SELANGOR","Appt_Dahlia_Court_Pandan_Indah",110,100,89.5428571428571,19.6,0.728571428571429,0,1138198
"1100","Hulu_Langat",2015,8,"SELANGOR","Appt_Bangi_Idaman_Bandar_Baru_Bangi_",135,38,35.6428571428571,4.14285714285714,1,0,1138198
"1101","Hulu_Langat",2014,44,"SELANGOR","Appt_Seksyen_1_Bandar_Teknologi",12,44,82.4857142857143,15.8,1.02857142857143,0,1138198
"1102","Hulu_Langat",2015,10,"SELANGOR","Jalan_1,8_Taman_Desa_Mewah",168,33,64.8571428571429,15.8857142857143,1.15714285714286,0,1138198
"1103","Hulu_Langat",2014,43,"SELANGOR","Jalan_Suasana_4_Bandar_Tun_Hussein_Onn",23,42,81.7714285714286,33.5714285714286,1.08571428571429,0,1138198
"1104","Hulu_Langat",2014,46,"SELANGOR","Flat_Taman_Dagang",51,47,83.3,21.1428571428571,0.971428571428571,0,1138198
"1105","Hulu_Langat",2014,41,"SELANGOR","Lorong_Aman_Taman_Kajang_Utama",146,39,68.5285714285714,17.0571428571429,1.15714285714286,0,1138198
"1106","Hulu_Langat",2015,10,"SELANGOR","Appt_Sri_Dahlia_Bandar_Sri_Putra",135,31,64.8571428571429,15.8857142857143,1.15714285714286,0,1138198
"1107","Hulu_Langat",2015,1,"SELANGOR","Jalan_Bm_6,D_Bandar_Bukit_Mahkota",168,36,77.925,14.7,0.85,0,1138198
"1108","Hulu_Langat",2015,10,"SELANGOR","Sekolah_Bina_Insan_Bandar_Sri_Putra",168,31,64.8571428571429,15.8857142857143,1.15714285714286,0,1138198
"1109","Hulu_Langat",2014,38,"SELANGOR","Hentian_Kajang",168,36,75.1142857142857,4.71428571428571,1.25714285714286,0,1138198
"1110","Hulu_Langat",2014,43,"SELANGOR","Appt_Dahlia_Court_Pandan_Indah",23,37,81.7714285714286,33.5714285714286,1.08571428571429,0,1138198
"1111","Hulu_Langat",2015,11,"SELANGOR","Lorong_Tan_Sri_Abdul_Rahman_Hashim_Taman_Desa_Baiduri",179,45,12.8428571428571,14.3428571428571,58.1571428571429,0,1138198
