Stnno,Year,Month,Day,Rainfall_mm,Wind_mean_24Hr,Humidity,Solar_Radiation_Mjm2
48647,2011,5,5,0.0,2.4,na,27.48
48647,2011,5,6,0.0,1.8,na,27.17
48647,2011,5,7,0.0,1.5,na,25.84
48647,2011,5,8,0.0,1.4,na,25.33
48647,2011,5,9,0.0,1.6,na,22.44
48647,2011,5,10,0.0,1.4,na,18.31
48647,2011,5,11,0.0,1.2,na,11.70
48647,2011,5,12,32.8,1.1,na,10.78
48647,2011,5,13,0.0,1.6,na,25.02
48647,2011,5,14,0.0,1.8,na,20.60
48647,2011,5,15,52.6,1.3,na,17.83
48647,2011,5,16,4.2,1.9,na,23.06
48647,2011,5,17,27.4,1.6,na,21.47
48647,2011,5,18,24.2,1.4,na,18.89
48647,2011,5,19,12.8,1.7,na,22.68
48647,2011,5,20,0.0,1.6,na,18.80
48647,2011,5,21,3.8,1.4,na,21.36
48647,2011,5,22,2.6,1.5,na,19.99
48647,2011,5,23,0.2,1.8,na,20.92
48647,2011,5,24,0.2,2.1,na,16.74
48647,2011,5,25,0.0,2.0,na,26.25
48647,2011,5,26,2.0,2.3,na,18.46
48647,2011,5,27,4.8,1.7,na,11.01
48647,2011,5,28,4.2,0.9,na,12.25
48647,2011,5,29,0.0,1.7,na,26.17
48647,2011,5,30,13.4,1.9,na,24.10
48647,2011,5,31,0.0,1.7,na,16.87
48647,2011,6,1,1.2,1.8,na,11.31
48647,2011,6,2,0.0,1.4,na,23.08
48647,2011,6,3,0.0,1.8,na,25.78
48647,2011,6,4,0.0,2.4,na,27.11
48647,2011,6,5,39.2,1.8,na,19.52
48647,2011,6,6,0.0,1.9,na,21.20
48647,2011,6,7,0.2,1.7,na,20.69
48647,2011,6,8,2.6,1.5,na,15.80
48647,2011,6,9,0.0,1.9,na,18.93
48647,2011,6,10,36.6,1.3,na,9.98
48647,2011,6,11,0.0,1.7,na,21.45
48647,2011,6,12,-33.3,1.4,na,14.29
48647,2011,6,13,0.0,1.2,na,14.73
48647,2011,6,14,0.0,1.4,na,17.47
48647,2011,6,15,0.0,2.2,na,23.07
48647,2011,6,16,0.0,1.8,na,22.66
48647,2011,6,17,0.0,2.0,na,18.59
48647,2011,6,18,0.0,2.4,na,15.88
48647,2011,6,19,0.6,1.7,na,14.76
48647,2011,6,20,0.0,2.2,na,20.44
48647,2011,6,21,0.0,2.1,na,23.60
48647,2011,6,22,0.4,1.7,na,8.27
48647,2011,6,23,0.2,1.3,na,18.64
48647,2011,6,24,0.0,1.7,na,21.12
48647,2011,6,25,3.0,2.8,na,22.32
48647,2011,6,26,20.6,1.8,na,16.39
48647,2011,6,27,4.0,1.8,na,19.16
48647,2011,6,28,0.0,2.0,na,19.11
48647,2011,6,29,10.8,1.7,na,15.43
48647,2011,6,30,0.0,2.2,na,20.69
48647,2011,7,1,0.0,2.2,na,23.27
48647,2011,7,2,0.0,1.6,na,20.06
48647,2011,7,3,0.0,1.5,na,18.18
48647,2011,7,4,0.0,1.5,na,21.32
48647,2011,7,5,0.0,2.3,na,18.77
48647,2011,7,6,2.0,1.2,na,14.45
48647,2011,7,7,10.2,-1.1,na,8.62
48647,2011,7,8,0.4,1.1,na,14.00
48647,2011,7,9,8.6,1.7,na,15.16
48647,2011,7,10,0.4,1.0,na,8.90
48647,2011,7,11,0.0,1.7,na,21.13
48647,2011,7,12,0.0,1.8,na,18.97
48647,2011,7,13,9.2,1.9,na,17.88
48647,2011,7,14,4.0,1.7,na,17.07
48647,2011,7,15,5.2,1.7,na,17.68
48647,2011,7,16,0.0,1.7,na,14.64
48647,2011,7,17,0.0,2.5,na,26.37
48647,2011,7,18,0.0,2.2,na,23.51
48647,2011,7,19,0.0,2.4,na,24.52
48647,2011,7,20,0.0,2.3,na,21.40
48647,2011,7,21,0.0,1.5,na,20.63
48647,2011,7,22,0.0,2.1,na,22.27
48647,2011,7,23,-33.3,1.5,na,13.30
48647,2011,7,24,0.2,1.8,na,15.30
48647,2011,7,25,0.0,1.7,na,21.16
48647,2011,7,26,0.0,1.5,na,25.48
48647,2011,7,27,17.2,1.2,na,6.11
48647,2011,7,28,18.4,2.0,na,21.76
48647,2011,7,29,4.2,2.7,na,16.84
48647,2011,7,30,36.0,1.7,na,12.68
48647,2011,7,31,0.6,2.6,na,21.74
48647,2011,8,1,0.0,3.0,na,20.01
48647,2011,8,2,0.0,3.1,na,23.70
48647,2011,8,3,3.6,1.9,na,17.89
48647,2011,8,4,9.0,1.9,na,11.84
48647,2011,8,5,0.0,1.4,na,23.14
48647,2011,8,6,0.0,2.3,na,23.72
48647,2011,8,7,0.0,1.8,na,12.62
48647,2011,8,8,0.0,1.7,na,21.16
48647,2011,8,9,0.0,1.7,na,19.10
48647,2011,8,10,80.2,1.6,na,12.28
48647,2011,8,11,0.0,1.3,na,22.71
48647,2011,8,12,1.2,1.7,na,16.70
48647,2011,8,13,34.2,1.1,na,18.87
48647,2011,8,14,5.0,1.4,na,18.28
48647,2011,8,15,-33.3,1.9,na,-1.11
48647,2011,8,16,0.0,1.7,na,18.62
48647,2011,8,17,10.6,1.8,na,-1.11
48647,2011,8,18,0.8,1.5,na,22.35
48647,2011,8,19,10.4,1.7,na,21.77
48647,2011,8,20,0.4,1.5,na,16.04
48647,2011,8,21,0.2,1.5,na,23.84
48647,2011,8,22,48.0,1.6,na,15.59
48647,2011,8,23,2.4,1.6,na,17.14
48647,2011,8,24,0.0,1.7,na,15.35
48647,2011,8,25,2.2,2.1,na,16.99
48647,2011,8,26,2.6,1.3,na,11.09
48647,2011,8,27,0.0,1.9,na,17.06
48647,2011,8,28,24.8,2.2,na,13.83
48647,2011,8,29,0.2,1.4,na,15.80
48647,2011,8,30,0.0,2.0,na,19.25
48647,2011,8,31,0.0,1.6,na,9.84
48647,2011,9,1,0.0,2.3,na,27.84
48647,2011,9,2,0.0,2.0,na,25.03
48647,2011,9,3,0.0,2.1,na,25.07
48647,2011,9,4,0.0,2.3,na,22.73
48647,2011,9,5,0.0,2.5,na,24.88
48647,2011,9,6,0.0,2.1,na,21.74
48647,2011,9,7,3.4,1.6,na,13.17
48647,2011,9,8,0.0,2.2,na,21.60
48647,2011,9,9,1.2,1.8,na,15.32
48647,2011,9,10,23.0,1.3,na,10.08
48647,2011,9,11,0.0,1.7,na,14.83
48647,2011,9,12,0.0,1.5,na,12.65
48647,2011,9,13,6.4,1.8,na,22.59
48647,2011,9,14,56.4,1.4,na,9.08
48647,2011,9,15,-33.3,1.3,na,25.25
48647,2011,9,16,15.0,1.8,na,16.81
48647,2011,9,17,-33.3,1.7,na,20.68
48647,2011,9,18,1.6,1.5,na,12.72
48647,2011,9,19,34.0,1.7,na,18.42
48647,2011,9,20,-33.3,1.3,na,12.12
48647,2011,9,21,29.6,1.4,na,9.70
48647,2011,9,22,1.2,1.5,na,13.90
48647,2011,9,23,0.0,1.7,na,28.11
48647,2011,9,24,-33.3,1.7,na,19.16
48647,2011,9,25,-33.3,1.8,na,16.52
48647,2011,9,26,28.2,1.9,na,10.18
48647,2011,9,27,0.0,1.9,na,20.42
48647,2011,9,28,0.0,1.6,na,28.40
48647,2011,9,29,0.0,1.9,na,25.14
48647,2011,9,30,1.0,1.2,na,13.69
48647,2011,10,1,2.0,1.4,na,18.37
48647,2011,10,2,0.0,1.4,na,14.29
48647,2011,10,3,0.0,1.8,na,21.04
48647,2011,10,4,0.0,1.2,na,9.76
48647,2011,10,5,1.2,1.2,na,9.68
48647,2011,10,6,0.0,1.3,na,17.38
48647,2011,10,7,-33.3,1.3,na,15.32
48647,2011,10,8,11.4,1.3,na,11.89
48647,2011,10,9,0.0,2.6,na,29.81
48647,2011,10,10,0.0,1.8,na,23.19
48647,2011,10,11,0.0,1.3,na,14.87
48647,2011,10,12,0.0,2.1,na,23.81
48647,2011,10,13,0.0,1.7,na,26.63
48647,2011,10,14,4.0,2.0,na,17.08
48647,2011,10,15,3.6,1.2,na,17.46
48647,2011,10,16,7.4,1.3,na,14.12
48647,2011,10,17,19.8,1.2,na,22.84
48647,2011,10,18,32.8,1.6,na,14.12
48647,2011,10,19,8.6,1.2,na,13.08
48647,2011,10,20,18.2,1.7,na,17.06
48647,2011,10,21,86.6,1.6,na,19.26
48647,2011,10,22,0.0,1.1,na,18.93
48647,2011,10,23,9.2,1.0,na,15.12
48647,2011,10,24,-33.3,1.4,na,19.85
48647,2011,10,25,4.8,1.4,na,11.41
48647,2011,10,26,21.0,1.6,na,16.07
48647,2011,10,27,12.6,1.8,na,19.41
48647,2011,10,28,40.2,1.3,na,23.64
48647,2011,10,29,0.0,1.4,na,20.00
48647,2011,10,30,28.2,1.1,na,20.96
48647,2011,10,31,68.8,1.6,na,15.69
48647,2011,11,1,9.6,1.9,na,-1.11
48647,2011,11,2,18.0,1.1,na,-1.11
48647,2011,11,3,34.2,1.1,na,-1.11
48647,2011,11,4,1.6,1.1,na,14.43
48647,2011,11,5,0.0,2.0,na,-1.11
48647,2011,11,6,0.8,1.7,na,15.25
48647,2011,11,7,4.0,2.8,na,14.01
48647,2011,11,8,1.8,2.4,na,15.36
48647,2011,11,9,0.0,2.5,na,23.70
48647,2011,11,10,18.2,1.9,na,25.84
48647,2011,11,11,39.8,1.4,na,15.76
48647,2011,11,12,-33.3,1.5,na,15.82
48647,2011,11,13,25.6,1.6,na,18.04
48647,2011,11,14,23.8,1.9,na,20.06
48647,2011,11,15,16.6,1.1,na,13.51
48647,2011,11,16,38.4,-1.1,na,16.35
48647,2011,11,17,8.2,-1.1,na,20.03
48647,2011,11,18,10.4,-1.1,na,9.47
48647,2011,11,19,1.6,1.3,na,20.96
48647,2011,11,20,8.4,1.1,na,13.91
48647,2011,11,21,2.0,1.3,na,15.08
48647,2011,11,22,34.6,1.5,na,17.13
48647,2011,11,23,0.0,1.1,na,10.77
48647,2011,11,24,0.2,1.7,na,19.75
48647,2011,11,25,-33.3,2.0,na,20.81
48647,2011,11,26,2.8,1.4,na,16.05
48647,2011,11,27,12.8,1.3,na,14.56
48647,2011,11,28,0.8,1.2,na,13.24
48647,2011,11,29,7.4,1.3,na,13.39
48647,2011,11,30,28.6,1.4,na,15.42
48647,2011,12,1,17.0,2.7,na,16.09
48647,2011,12,2,10.0,1.8,na,12.34
48647,2011,12,3,0.0,1.4,na,24.39
48647,2011,12,4,35.4,1.4,na,17.77
48647,2011,12,5,0.0,1.7,na,11.87
48647,2011,12,6,0.0,1.1,na,16.70
48647,2011,12,7,6.8,1.4,na,19.79
48647,2011,12,8,12.6,1.0,na,5.30
48647,2011,12,9,0.0,1.7,na,23.81
48647,2011,12,10,0.0,1.2,na,21.07
48647,2011,12,11,5.4,1.5,na,14.23
48647,2011,12,12,0.0,1.6,na,11.61
48647,2011,12,13,0.2,1.6,na,16.77
48647,2011,12,14,0.0,1.6,na,17.86
48647,2011,12,15,-33.3,1.2,na,12.07
48647,2011,12,16,0.4,1.2,na,16.49
48647,2011,12,17,26.2,1.2,na,12.79
48647,2011,12,18,-33.3,0.9,na,10.02
48647,2011,12,19,32.4,1.1,na,7.09
48647,2011,12,20,9.2,0.8,na,11.75
48647,2011,12,21,0.4,1.3,na,13.51
48647,2011,12,22,2.0,0.7,na,4.22
48647,2011,12,23,18.8,1.3,na,10.25
48647,2011,12,24,7.6,1.3,na,8.70
48647,2011,12,25,0.0,1.6,na,23.40
48647,2011,12,26,0.0,1.7,na,21.84
48647,2011,12,27,6.8,1.4,na,15.38
48647,2011,12,28,0.0,1.2,na,13.63
48647,2011,12,29,0.0,1.0,na,18.23
48647,2011,12,30,1.2,1.4,na,13.66
48647,2011,12,31,0.0,2.1,na,23.94
48647,2012,1,1,0.0,1.7,na,21.21
48647,2012,1,2,0.0,1.2,na,20.26
48647,2012,1,3,0.0,1.2,na,18.92
48647,2012,1,4,0.0,1.3,na,24.02
48647,2012,1,5,1.2,1.1,na,22.71
48647,2012,1,6,0.0,1.1,na,22.01
48647,2012,1,7,0.0,1.5,na,22.73
48647,2012,1,8,3.2,1.1,na,13.25
48647,2012,1,9,-33.3,1.2,na,12.30
48647,2012,1,10,35.4,1.2,na,13.37
48647,2012,1,11,12.8,1.3,na,11.40
48647,2012,1,12,0.4,1.6,na,9.41
48647,2012,1,13,0.2,1.4,na,14.50
48647,2012,1,14,2.2,1.1,na,18.32
48647,2012,1,15,0.0,1.4,na,20.39
48647,2012,1,16,0.0,1.8,na,26.96
48647,2012,1,17,0.0,2.2,na,23.53
48647,2012,1,18,-33.3,1.3,na,14.77
48647,2012,1,19,29.0,1.6,na,17.79
48647,2012,1,20,4.8,2.1,na,17.77
48647,2012,1,21,16.6,1.7,na,19.99
48647,2012,1,22,8.6,2.0,na,21.19
48647,2012,1,23,3.8,1.7,na,17.66
48647,2012,1,24,37.6,1.9,na,24.61
48647,2012,1,25,25.8,-1.1,na,22.36
48647,2012,1,26,0.0,-1.1,na,22.21
48647,2012,1,27,0.0,1.5,na,22.27
48647,2012,1,28,0.0,1.4,na,15.02
48647,2012,1,29,-33.3,1.3,na,17.33
48647,2012,1,30,11.4,1.4,na,19.93
48647,2012,1,31,8.0,1.2,na,11.25
48647,2012,2,1,0.0,1.6,na,25.03
48647,2012,2,2,16.6,2.1,na,21.78
48647,2012,2,3,18.6,1.8,na,14.74
48647,2012,2,4,0.0,1.3,na,16.57
48647,2012,2,5,40.4,1.9,na,24.64
48647,2012,2,6,0.0,1.4,na,22.58
48647,2012,2,7,13.6,1.1,na,17.66
48647,2012,2,8,0.0,1.0,na,21.69
48647,2012,2,9,0.0,1.7,na,21.03
48647,2012,2,10,0.0,1.4,na,26.14
48647,2012,2,11,5.6,1.4,na,21.68
48647,2012,2,12,12.6,1.3,na,19.32
48647,2012,2,13,0.0,1.6,na,17.17
48647,2012,2,14,19.6,1.2,na,16.27
48647,2012,2,15,17.8,1.6,na,21.87
48647,2012,2,16,0.0,1.9,na,19.01
48647,2012,2,17,4.4,1.2,na,21.09
48647,2012,2,18,29.5,1.9,na,12.62
48647,2012,2,19,-33.3,2.3,na,18.37
48647,2012,2,20,0.4,1.4,na,18.25
48647,2012,2,21,2.0,1.3,na,16.24
48647,2012,2,22,0.2,1.3,na,18.16
48647,2012,2,23,79.0,1.6,na,21.98
48647,2012,2,24,21.6,1.3,na,16.30
48647,2012,2,25,33.2,1.1,na,17.61
48647,2012,2,26,21.4,1.4,na,15.41
48647,2012,2,27,13.8,1.6,na,20.13
48647,2012,2,28,8.6,2.1,na,21.49
48647,2012,2,29,12.8,2.0,na,-1.11
48647,2012,3,1,0.0,1.6,na,24.80
48647,2012,3,2,80.8,1.8,na,17.08
48647,2012,3,3,-33.3,1.3,na,19.83
48647,2012,3,4,0.0,1.5,na,27.17
48647,2012,3,5,0.2,1.6,na,14.86
48647,2012,3,6,0.0,2.3,na,22.78
48647,2012,3,7,33.2,1.6,na,23.51
48647,2012,3,8,1.0,2.1,na,12.80
48647,2012,3,9,0.0,2.7,na,23.90
48647,2012,3,10,4.2,2.0,na,14.64
48647,2012,3,11,12.9,1.1,na,15.27
48647,2012,3,12,0.4,1.1,na,7.12
48647,2012,3,13,25.1,1.2,na,17.27
48647,2012,3,14,-33.3,1.1,na,9.22
48647,2012,3,15,10.4,1.6,na,16.11
48647,2012,3,16,0.0,1.7,na,27.74
48647,2012,3,17,0.0,1.9,na,21.96
48647,2012,3,18,0.0,1.8,na,18.93
48647,2012,3,19,0.0,1.4,na,17.06
48647,2012,3,20,0.0,2.3,na,21.69
48647,2012,3,21,-33.3,2.2,na,25.34
48647,2012,3,22,0.0,2.3,na,24.71
48647,2012,3,23,0.0,2.1,na,22.26
48647,2012,3,24,0.0,1.8,na,22.32
48647,2012,3,25,0.0,1.7,na,14.54
48647,2012,3,26,11.0,1.3,na,14.17
48647,2012,3,27,1.8,2.2,na,22.71
48647,2012,3,28,6.6,1.4,na,14.02
48647,2012,3,29,16.0,1.8,na,20.45
48647,2012,3,30,3.6,1.9,na,18.68
48647,2012,3,31,1.0,1.9,na,14.99
48647,2012,4,1,3.6,2.2,na,26.63
48647,2012,4,2,0.4,1.4,na,18.59
48647,2012,4,3,14.6,1.3,na,6.83
48647,2012,4,4,0.0,1.5,na,26.57
48647,2012,4,5,0.0,1.4,na,23.66
48647,2012,4,6,22.4,1.9,na,16.16
48647,2012,4,7,33.6,1.3,na,21.58
48647,2012,4,8,-33.3,1.5,na,18.70
48647,2012,4,9,62.0,1.8,na,19.63
48647,2012,4,10,-33.3,1.9,na,27.79
48647,2012,4,11,13.6,1.6,na,15.85
48647,2012,4,12,0.2,1.6,na,17.17
48647,2012,4,13,1.2,2.0,na,25.74
48647,2012,4,14,0.4,1.7,na,13.89
48647,2012,4,15,-33.3,1.2,na,20.45
48647,2012,4,16,3.2,1.6,na,19.56
48647,2012,4,17,14.4,1.5,na,21.19
48647,2012,4,18,4.6,1.5,na,18.81
48647,2012,4,19,1.6,1.7,na,18.08
48647,2012,4,20,2.8,1.3,na,16.85
48647,2012,4,21,2.8,2.2,na,16.53
48647,2012,4,22,0.6,1.7,na,27.02
48647,2012,4,23,0.0,1.7,na,23.33
48647,2012,4,24,15.0,1.9,na,12.98
48647,2012,4,25,0.0,2.3,na,23.30
48647,2012,4,26,0.0,2.5,na,26.56
48647,2012,4,27,0.0,2.2,na,26.71
48647,2012,4,28,0.0,1.8,na,20.13
48647,2012,4,29,0.0,2.7,na,26.57
48647,2012,4,30,0.0,2.3,na,22.89
48647,2012,5,1,5.8,2.0,na,19.65
48647,2012,5,2,89.0,1.7,na,8.23
48647,2012,5,3,0.0,2.3,na,27.31
48647,2012,5,4,0.8,1.9,na,25.28
48647,2012,5,5,-33.3,1.6,na,15.98
48647,2012,5,6,61.4,1.1,na,9.13
48647,2012,5,7,-33.3,1.3,na,17.08
48647,2012,5,8,0.0,1.1,na,24.10
48647,2012,5,9,0.0,1.4,na,22.38
48647,2012,5,10,0.0,1.6,na,17.16
48647,2012,5,11,0.0,-1.1,na,-1.11
48647,2012,5,12,0.0,1.7,na,14.67
48647,2012,5,13,0.0,2.5,na,22.98
48647,2012,5,14,0.0,2.7,na,24.94
48647,2012,5,15,0.0,2.7,na,20.79
48647,2012,5,16,3.4,2.8,na,-1.11
48647,2012,5,17,0.0,1.7,na,14.96
48647,2012,5,18,0.0,1.8,na,21.98
48647,2012,5,19,0.0,2.0,na,22.16
48647,2012,5,20,5.4,1.4,na,14.14
48647,2012,5,21,0.0,1.1,na,17.37
48647,2012,5,22,0.6,1.6,na,13.89
48647,2012,5,23,1.4,1.4,na,17.93
48647,2012,5,24,-33.3,1.4,na,16.44
48647,2012,5,25,0.0,1.8,na,15.59
48647,2012,5,26,0.0,2.1,na,18.62
48647,2012,5,27,0.0,2.5,na,23.26
48647,2012,5,28,0.0,2.1,na,20.32
48647,2012,5,29,0.0,2.3,na,12.87
48647,2012,5,30,31.6,1.7,na,15.75
48647,2012,5,31,2.6,1.9,na,21.89
48647,2012,6,1,0.0,2.1,na,23.97
48647,2012,6,2,0.0,2.1,na,26.02
48647,2012,6,3,0.0,1.5,na,24.36
48647,2012,6,4,0.0,1.8,na,21.07
48647,2012,6,5,4.2,2.4,na,25.48
48647,2012,6,6,0.0,1.9,na,19.32
48647,2012,6,7,0.0,1.6,na,14.99
48647,2012,6,8,0.0,2.2,na,13.55
48647,2012,6,9,0.4,2.5,na,14.56
48647,2012,6,10,0.0,1.9,na,23.96
48647,2012,6,11,0.0,2.0,na,23.26
48647,2012,6,12,0.0,2.1,na,25.43
48647,2012,6,13,0.0,1.7,na,25.01
48647,2012,6,14,0.0,1.9,na,17.76
48647,2012,6,15,0.0,1.8,na,16.23
48647,2012,6,16,0.4,1.4,na,11.82
48647,2012,6,17,4.8,1.6,na,14.99
48647,2012,6,18,0.0,2.2,na,22.26
48647,2012,6,19,0.0,2.1,na,18.71
48647,2012,6,20,0.0,1.8,na,16.60
48647,2012,6,21,0.0,1.9,na,14.14
48647,2012,6,22,0.0,1.7,na,23.04
48647,2012,6,23,1.4,1.6,na,18.86
48647,2012,6,24,0.0,2.3,na,24.84
48647,2012,6,25,0.0,1.6,na,19.87
48647,2012,6,26,0.0,1.8,na,16.39
48647,2012,6,27,93.4,1.6,na,9.95
48647,2012,6,28,0.0,1.5,na,21.96
48647,2012,6,29,0.0,1.7,na,20.81
48647,2012,6,30,0.0,2.0,na,18.01
48647,2012,7,1,0.0,2.1,na,19.49
48647,2012,7,2,1.0,2.0,na,16.61
48647,2012,7,3,11.8,1.3,na,20.19
48647,2012,7,4,0.0,1.7,na,16.91
48647,2012,7,5,-33.3,1.2,na,18.69
48647,2012,7,6,0.2,1.8,na,20.74
48647,2012,7,7,14.2,1.8,na,18.45
48647,2012,7,8,0.0,2.2,na,22.22
48647,2012,7,9,5.8,1.3,na,12.38
48647,2012,7,10,2.0,1.8,na,25.08
48647,2012,7,11,3.0,1.5,na,8.36
48647,2012,7,12,0.0,2.3,na,25.65
48647,2012,7,13,0.0,3.2,na,25.00
48647,2012,7,14,0.0,2.5,na,21.06
48647,2012,7,15,0.0,2.7,na,16.07
48647,2012,7,16,34.0,1.7,na,11.70
48647,2012,7,17,36.2,1.3,na,8.33
48647,2012,7,18,5.4,1.1,na,13.95
48647,2012,7,19,1.8,1.9,na,15.20
48647,2012,7,20,0.0,1.5,na,17.21
48647,2012,7,21,0.0,1.6,na,17.67
48647,2012,7,22,0.2,1.5,na,18.59
48647,2012,7,23,0.0,1.7,na,19.24
48647,2012,7,24,0.0,1.8,na,15.71
48647,2012,7,25,0.0,2.1,na,25.10
48647,2012,7,26,0.0,2.4,na,23.98
48647,2012,7,27,0.0,2.1,na,23.31
48647,2012,7,28,0.0,2.2,na,24.38
48647,2012,7,29,0.0,2.0,na,22.28
48647,2012,7,30,0.0,1.4,na,12.89
48647,2012,7,31,0.0,1.7,na,15.78
48647,2012,8,1,0.0,2.3,na,21.93
48647,2012,8,2,4.6,1.3,na,11.42
48647,2012,8,3,0.0,2.0,na,15.92
48647,2012,8,4,0.0,1.9,na,15.11
48647,2012,8,5,0.0,1.7,na,9.23
48647,2012,8,6,0.0,1.4,na,13.02
48647,2012,8,7,0.0,2.1,na,20.68
48647,2012,8,8,0.0,2.4,na,22.28
48647,2012,8,9,0.0,3.0,na,26.72
48647,2012,8,10,0.0,2.6,na,25.11
48647,2012,8,11,0.0,2.1,na,21.31
48647,2012,8,12,1.2,1.8,na,14.02
48647,2012,8,13,0.0,2.0,na,20.40
48647,2012,8,14,0.0,1.9,na,19.62
48647,2012,8,15,19.0,1.5,na,10.17
48647,2012,8,16,0.0,1.5,na,15.18
48647,2012,8,17,0.0,1.3,na,17.48
48647,2012,8,18,2.6,1.7,na,20.24
48647,2012,8,19,0.4,1.4,na,19.41
48647,2012,8,20,105.2,1.3,na,14.11
48647,2012,8,21,43.4,1.2,na,9.29
48647,2012,8,22,11.6,1.6,na,15.70
48647,2012,8,23,0.0,2.4,na,22.94
48647,2012,8,24,2.4,1.6,na,23.63
48647,2012,8,25,3.6,1.8,na,17.61
48647,2012,8,26,17.4,1.6,na,20.30
48647,2012,8,27,29.0,1.9,na,18.27
48647,2012,8,28,0.2,1.9,na,18.78
48647,2012,8,29,0.0,2.4,na,21.75
48647,2012,8,30,0.0,1.8,na,20.73
48647,2012,8,31,0.0,2.4,na,20.06
48647,2012,9,1,0.0,1.9,na,22.08
48647,2012,9,2,0.0,1.5,na,20.50
48647,2012,9,3,0.0,1.9,na,19.68
48647,2012,9,4,0.8,1.4,na,11.40
48647,2012,9,5,7.8,1.5,na,12.74
48647,2012,9,6,0.0,2.1,na,21.71
48647,2012,9,7,0.0,2.1,na,22.83
48647,2012,9,8,0.0,1.7,na,15.34
48647,2012,9,9,6.6,1.1,na,22.08
48647,2012,9,10,0.0,2.2,na,20.60
48647,2012,9,11,49.6,1.6,na,19.14
48647,2012,9,12,1.4,1.5,na,15.41
48647,2012,9,13,6.4,2.1,na,25.46
48647,2012,9,14,-33.3,1.3,na,18.09
48647,2012,9,15,15.6,1.2,na,17.67
48647,2012,9,16,0.2,1.1,na,14.91
48647,2012,9,17,0.0,1.2,na,15.33
48647,2012,9,18,0.0,2.1,na,23.83
48647,2012,9,19,2.6,1.6,na,16.84
48647,2012,9,20,1.6,1.1,na,12.35
48647,2012,9,21,26.6,1.6,na,25.20
48647,2012,9,22,-33.3,1.8,na,18.64
48647,2012,9,23,2.0,1.9,na,21.38
48647,2012,9,24,0.0,2.4,na,24.12
48647,2012,9,25,5.2,2.3,na,24.56
48647,2012,9,26,3.8,1.7,na,11.81
48647,2012,9,27,0.6,1.6,na,24.76
48647,2012,9,28,0.8,1.2,na,12.04
48647,2012,9,29,0.4,1.0,na,17.36
48647,2012,9,30,-33.3,1.7,na,21.18
48647,2012,10,1,0.0,1.6,na,15.20
48647,2012,10,2,0.0,2.0,na,23.54
48647,2012,10,3,0.0,2.5,na,22.96
48647,2012,10,4,4.6,2.7,na,18.73
48647,2012,10,5,0.0,3.0,na,19.62
48647,2012,10,6,2.8,2.5,na,21.99
48647,2012,10,7,0.0,3.1,na,26.43
48647,2012,10,8,0.0,2.2,na,15.90
48647,2012,10,9,0.0,1.5,na,23.43
48647,2012,10,10,9.8,1.9,na,14.53
48647,2012,10,11,1.2,1.3,na,15.73
48647,2012,10,12,1.4,1.2,na,19.82
48647,2012,10,13,6.6,0.8,na,5.22
48647,2012,10,14,0.0,1.7,na,20.54
48647,2012,10,15,-33.3,1.8,na,17.08
48647,2012,10,16,28.8,1.5,na,16.53
48647,2012,10,17,24.8,1.2,na,17.49
48647,2012,10,18,11.2,2.0,na,18.91
48647,2012,10,19,24.0,0.6,na,12.43
48647,2012,10,20,12.2,1.1,na,19.84
48647,2012,10,21,8.6,1.5,na,15.47
48647,2012,10,22,0.0,1.1,na,11.15
48647,2012,10,23,0.0,1.4,na,21.25
48647,2012,10,24,0.0,1.6,na,23.97
48647,2012,10,25,109.6,1.4,na,18.84
48647,2012,10,26,0.0,2.0,na,24.97
48647,2012,10,27,0.6,1.3,na,25.03
48647,2012,10,28,19.8,1.1,na,23.16
48647,2012,10,29,7.0,1.4,na,20.10
48647,2012,10,30,60.0,1.1,na,18.68
48647,2012,10,31,22.6,1.2,na,12.27
48647,2012,11,1,61.4,1.2,na,14.94
48647,2012,11,2,6.6,1.1,na,17.92
48647,2012,11,3,27.4,1.4,na,15.47
48647,2012,11,4,6.8,1.5,na,11.76
48647,2012,11,5,61.8,1.0,na,12.54
48647,2012,11,6,10.6,1.1,na,17.09
48647,2012,11,7,21.6,1.3,na,21.59
48647,2012,11,8,17.8,1.6,na,16.29
48647,2012,11,9,63.0,1.1,na,15.75
48647,2012,11,10,6.4,1.1,na,16.52
48647,2012,11,11,1.4,1.2,na,15.21
48647,2012,11,12,5.0,1.2,na,19.84
48647,2012,11,13,2.0,1.3,na,16.68
48647,2012,11,14,0.0,1.3,na,21.33
48647,2012,11,15,-33.3,1.2,na,18.44
48647,2012,11,16,0.0,1.4,na,21.15
48647,2012,11,17,17.6,1.3,na,9.93
48647,2012,11,18,0.8,1.2,na,14.64
48647,2012,11,19,8.6,0.8,na,6.42
48647,2012,11,20,0.0,1.8,na,-1.11
48647,2012,11,21,0.0,2.0,na,27.30
48647,2012,11,22,0.0,1.4,na,14.12
48647,2012,11,23,35.0,1.3,na,10.13
48647,2012,11,24,2.8,2.6,na,21.10
48647,2012,11,25,0.4,1.9,na,25.00
48647,2012,11,26,2.0,1.7,na,20.73
48647,2012,11,27,4.4,1.5,na,21.94
48647,2012,11,28,62.6,1.3,na,21.33
48647,2012,11,29,2.6,1.5,na,23.11
48647,2012,11,30,0.0,1.0,na,15.27
48647,2012,12,1,12.6,0.9,na,15.31
48647,2012,12,2,15.6,1.5,na,17.12
